miRNA_ID	isoform_coords	read_count	reads_per_million_miRNA_mapped	cross-mapped	miRNA_region
hsa-mir-146b	hg38:chr10:102436523-102436544:+	6	3.290112	N	mature,MIMAT0002809
hsa-mir-146b	hg38:chr10:102436525-102436543:+	1	0.548352	N	mature,MIMAT0002809
hsa-mir-146b	hg38:chr10:102436525-102436544:+	5	2.741760	N	mature,MIMAT0002809
hsa-mir-146b	hg38:chr10:102436526-102436543:+	1	0.548352	N	mature,MIMAT0002809
hsa-mir-146b	hg38:chr10:102436526-102436544:+	2	1.096704	N	mature,MIMAT0002809
hsa-mir-146b	hg38:chr10:102436528-102436544:+	2	1.096704	N	mature,MIMAT0002809
hsa-mir-146b	hg38:chr10:102436556-102436577:+	3	1.645056	N	mature,MIMAT0004766
hsa-mir-146b	hg38:chr10:102436556-102436578:+	22	12.063745	N	mature,MIMAT0004766
hsa-mir-146b	hg38:chr10:102436556-102436579:+	114	62.512132	N	mature,MIMAT0004766
hsa-mir-146b	hg38:chr10:102436557-102436576:+	1	0.548352	N	mature,MIMAT0004766
hsa-mir-146b	hg38:chr10:102436557-102436577:+	5	2.741760	N	mature,MIMAT0004766
hsa-mir-146b	hg38:chr10:102436557-102436578:+	20	10.967041	N	mature,MIMAT0004766
hsa-mir-146b	hg38:chr10:102436557-102436579:+	300	164.505611	N	mature,MIMAT0004766
hsa-mir-146b	hg38:chr10:102436558-102436578:+	1	0.548352	N	mature,MIMAT0004766
hsa-mir-146b	hg38:chr10:102436558-102436579:+	5	2.741760	N	mature,MIMAT0004766
hsa-mir-148a	hg38:chr7:25949920-25949940:-	3	1.645056	N	mature,MIMAT0000243
hsa-mir-148a	hg38:chr7:25949920-25949943:-	6	3.290112	N	mature,MIMAT0000243
hsa-mir-148a	hg38:chr7:25949920-25949944:-	1316	721.631282	N	mature,MIMAT0000243
hsa-mir-148a	hg38:chr7:25949921-25949940:-	7	3.838464	N	mature,MIMAT0000243
hsa-mir-148a	hg38:chr7:25949921-25949943:-	47	25.772546	N	mature,MIMAT0000243
hsa-mir-148a	hg38:chr7:25949921-25949944:-	9079	4978.488150	N	mature,MIMAT0000243
hsa-mir-148a	hg38:chr7:25949922-25949938:-	1	0.548352	N	mature,MIMAT0000243
hsa-mir-148a	hg38:chr7:25949922-25949940:-	23	12.612097	N	mature,MIMAT0000243
hsa-mir-148a	hg38:chr7:25949922-25949941:-	4	2.193408	N	mature,MIMAT0000243
hsa-mir-148a	hg38:chr7:25949922-25949943:-	419	229.759504	N	mature,MIMAT0000243
hsa-mir-148a	hg38:chr7:25949922-25949944:-	104344	57217.245014	N	mature,MIMAT0000243
hsa-mir-148a	hg38:chr7:25949922-25949945:-	9	4.935168	N	mature,MIMAT0000243
hsa-mir-148a	hg38:chr7:25949923-25949940:-	2	1.096704	N	mature,MIMAT0000243
hsa-mir-148a	hg38:chr7:25949923-25949941:-	6	3.290112	N	mature,MIMAT0000243
hsa-mir-148a	hg38:chr7:25949923-25949943:-	129	70.737413	N	mature,MIMAT0000243
hsa-mir-148a	hg38:chr7:25949923-25949944:-	77306	42390.902620	N	mature,MIMAT0000243
hsa-mir-148a	hg38:chr7:25949923-25949945:-	4	2.193408	N	mature,MIMAT0000243
hsa-mir-148a	hg38:chr7:25949924-25949943:-	3	1.645056	N	mature,MIMAT0000243
hsa-mir-148a	hg38:chr7:25949924-25949944:-	700	383.846426	N	mature,MIMAT0000243
hsa-mir-148a	hg38:chr7:25949925-25949944:-	50	27.417602	N	mature,MIMAT0000243
hsa-mir-148a	hg38:chr7:25949926-25949944:-	19	10.418689	N	mature,MIMAT0000243
hsa-mir-148a	hg38:chr7:25949957-25949982:-	1	0.548352	N	mature,MIMAT0004549
hsa-mir-148a	hg38:chr7:25949960-25949981:-	3	1.645056	N	mature,MIMAT0004549
hsa-mir-148a	hg38:chr7:25949960-25949982:-	30	16.450561	N	mature,MIMAT0004549
hsa-mir-148a	hg38:chr7:25949960-25949983:-	3	1.645056	N	mature,MIMAT0004549
hsa-mir-148a	hg38:chr7:25949961-25949982:-	7	3.838464	N	mature,MIMAT0004549
hsa-mir-148a	hg38:chr7:25949961-25949983:-	2	1.096704	N	mature,MIMAT0004549
hsa-mir-148a	hg38:chr7:25949962-25949981:-	2	1.096704	N	mature,MIMAT0004549
hsa-mir-148a	hg38:chr7:25949962-25949982:-	55	30.159362	N	mature,MIMAT0004549
hsa-mir-148a	hg38:chr7:25949962-25949983:-	11	6.031872	N	mature,MIMAT0004549
hsa-mir-148a	hg38:chr7:25949963-25949982:-	2	1.096704	N	mature,MIMAT0004549
hsa-mir-148b	hg38:chr12:54337239-54337262:+	1	0.548352	N	mature,MIMAT0004699
hsa-mir-148b	hg38:chr12:54337239-54337263:+	1	0.548352	N	mature,MIMAT0004699
hsa-mir-148b	hg38:chr12:54337278-54337296:+	1	0.548352	N	mature,MIMAT0000759
hsa-mir-148b	hg38:chr12:54337278-54337298:+	8	4.386816	N	mature,MIMAT0000759
hsa-mir-148b	hg38:chr12:54337278-54337299:+	157	86.091270	N	mature,MIMAT0000759
hsa-mir-148b	hg38:chr12:54337278-54337300:+	188	103.090183	N	mature,MIMAT0000759
hsa-mir-148b	hg38:chr12:54337278-54337301:+	1	0.548352	N	mature,MIMAT0000759
hsa-mir-149	hg38:chr2:240456015-240456035:+	4	2.193408	N	mature,MIMAT0000450
hsa-mir-149	hg38:chr2:240456015-240456036:+	9	4.935168	N	mature,MIMAT0000450
hsa-mir-149	hg38:chr2:240456015-240456037:+	29	15.902209	N	mature,MIMAT0000450
hsa-mir-149	hg38:chr2:240456015-240456038:+	58	31.804418	N	mature,MIMAT0000450
hsa-mir-149	hg38:chr2:240456016-240456037:+	1	0.548352	N	mature,MIMAT0000450
hsa-mir-149	hg38:chr2:240456016-240456038:+	1	0.548352	N	mature,MIMAT0000450
hsa-mir-149	hg38:chr2:240456038-240456055:+	1	0.548352	N	stemloop
hsa-mir-150	hg38:chr19:49500798-49500819:-	1	0.548352	N	mature,MIMAT0004610
hsa-mir-150	hg38:chr19:49500799-49500819:-	2	1.096704	N	mature,MIMAT0004610
hsa-mir-150	hg38:chr19:49500831-49500851:-	1	0.548352	N	mature,MIMAT0000451
hsa-mir-150	hg38:chr19:49500831-49500854:-	1	0.548352	N	mature,MIMAT0000451
hsa-mir-150	hg38:chr19:49500832-49500849:-	1	0.548352	N	mature,MIMAT0000451
hsa-mir-150	hg38:chr19:49500832-49500851:-	1	0.548352	N	mature,MIMAT0000451
hsa-mir-150	hg38:chr19:49500832-49500853:-	2	1.096704	N	mature,MIMAT0000451
hsa-mir-150	hg38:chr19:49500832-49500854:-	414	227.017744	N	mature,MIMAT0000451
hsa-mir-150	hg38:chr19:49500832-49500856:-	4	2.193408	N	mature,MIMAT0000451
hsa-mir-150	hg38:chr19:49500833-49500854:-	253	138.733066	N	mature,MIMAT0000451
hsa-mir-150	hg38:chr19:49500833-49500856:-	33	18.095617	N	mature,MIMAT0000451
hsa-mir-150	hg38:chr19:49500834-49500853:-	3	1.645056	N	mature,MIMAT0000451
hsa-mir-150	hg38:chr19:49500834-49500854:-	199	109.122055	N	mature,MIMAT0000451
hsa-mir-150	hg38:chr19:49500834-49500856:-	44	24.127490	N	mature,MIMAT0000451
hsa-mir-150	hg38:chr19:49500835-49500854:-	7	3.838464	N	mature,MIMAT0000451
hsa-mir-150	hg38:chr19:49500836-49500854:-	5	2.741760	N	mature,MIMAT0000451
hsa-mir-150	hg38:chr19:49500836-49500856:-	1	0.548352	N	mature,MIMAT0000451
hsa-mir-151a	hg38:chr8:140732584-140732608:-	1	0.548352	N	mature,MIMAT0000757
hsa-mir-151a	hg38:chr8:140732586-140732607:-	2	1.096704	N	mature,MIMAT0000757
hsa-mir-151a	hg38:chr8:140732586-140732608:-	658	360.815641	N	mature,MIMAT0000757
hsa-mir-151a	hg38:chr8:140732586-140732609:-	1	0.548352	N	mature,MIMAT0000757
hsa-mir-151a	hg38:chr8:140732586-140732610:-	4	2.193408	N	mature,MIMAT0000757
hsa-mir-151a	hg38:chr8:140732587-140732607:-	6	3.290112	N	mature,MIMAT0000757
hsa-mir-151a	hg38:chr8:140732587-140732608:-	1445	792.368694	N	mature,MIMAT0000757
hsa-mir-151a	hg38:chr8:140732587-140732609:-	18	9.870337	N	mature,MIMAT0000757
hsa-mir-151a	hg38:chr8:140732587-140732610:-	47	25.772546	N	mature,MIMAT0000757
hsa-mir-151a	hg38:chr8:140732588-140732608:-	236	129.411081	N	mature,MIMAT0000757
hsa-mir-151a	hg38:chr8:140732588-140732609:-	6	3.290112	N	mature,MIMAT0000757
hsa-mir-151a	hg38:chr8:140732588-140732610:-	71	38.932995	N	mature,MIMAT0000757
hsa-mir-151a	hg38:chr8:140732589-140732608:-	133	72.930821	N	mature,MIMAT0000757
hsa-mir-151a	hg38:chr8:140732589-140732609:-	4	2.193408	N	mature,MIMAT0000757
hsa-mir-151a	hg38:chr8:140732589-140732610:-	163	89.381382	N	mature,MIMAT0000757
hsa-mir-151a	hg38:chr8:140732590-140732610:-	6	3.290112	N	mature,MIMAT0000757
hsa-mir-151a	hg38:chr8:140732621-140732643:-	1	0.548352	N	mature,MIMAT0004697
hsa-mir-151a	hg38:chr8:140732621-140732644:-	13	7.128576	N	mature,MIMAT0004697
hsa-mir-151a	hg38:chr8:140732621-140732645:-	9	4.935168	N	mature,MIMAT0004697
hsa-mir-151a	hg38:chr8:140732622-140732644:-	97	53.190148	N	mature,MIMAT0004697
hsa-mir-151a	hg38:chr8:140732622-140732645:-	151	82.801158	N	mature,MIMAT0004697
hsa-mir-151b	hg38:chr14:100109435-100109456:-	5	2.741760	N	mature,MIMAT0010214
hsa-mir-151b	hg38:chr14:100109435-100109457:-	4	2.193408	N	mature,MIMAT0010214
hsa-mir-152	hg38:chr17:48037173-48037194:-	2	1.096704	N	mature,MIMAT0000438
hsa-mir-152	hg38:chr17:48037173-48037195:-	158	86.639622	N	mature,MIMAT0000438
hsa-mir-152	hg38:chr17:48037174-48037194:-	21	11.515393	N	mature,MIMAT0000438
hsa-mir-152	hg38:chr17:48037174-48037195:-	520	285.143060	N	mature,MIMAT0000438
hsa-mir-152	hg38:chr17:48037174-48037196:-	7	3.838464	N	mature,MIMAT0000438
hsa-mir-152	hg38:chr17:48037175-48037194:-	1	0.548352	N	mature,MIMAT0000438
hsa-mir-152	hg38:chr17:48037175-48037195:-	32	17.547265	N	mature,MIMAT0000438
hsa-mir-152	hg38:chr17:48037210-48037233:-	3	1.645056	N	mature,MIMAT0026479
hsa-mir-153-1	hg38:chr2:219294124-219294148:-	1	0.548352	N	mature,MIMAT0000439
hsa-mir-153-1	hg38:chr2:219294126-219294148:-	3	1.645056	N	mature,MIMAT0000439
hsa-mir-153-1	hg38:chr2:219294127-219294148:-	1	0.548352	N	mature,MIMAT0000439
hsa-mir-153-2	hg38:chr7:157574349-157574370:-	1	0.548352	N	mature,MIMAT0000439
hsa-mir-153-2	hg38:chr7:157574349-157574371:-	6	3.290112	N	mature,MIMAT0000439
hsa-mir-153-2	hg38:chr7:157574351-157574371:-	1	0.548352	N	mature,MIMAT0000439
hsa-mir-153-2	hg38:chr7:157574388-157574410:-	1	0.548352	N	mature,MIMAT0026480
hsa-mir-153-2	hg38:chr7:157574389-157574410:-	97	53.190148	N	mature,MIMAT0026480
hsa-mir-153-2	hg38:chr7:157574391-157574410:-	1	0.548352	N	mature,MIMAT0026480
hsa-mir-154	hg38:chr14:101059746-101059769:+	1	0.548352	N	precursor
hsa-mir-154	hg38:chr14:101059748-101059769:+	4	2.193408	N	precursor
hsa-mir-154	hg38:chr14:101059749-101059768:+	1	0.548352	N	precursor
hsa-mir-154	hg38:chr14:101059749-101059769:+	8	4.386816	N	precursor
hsa-mir-154	hg38:chr14:101059769-101059790:+	5	2.741760	N	mature,MIMAT0000452
hsa-mir-154	hg38:chr14:101059769-101059791:+	81	44.416515	N	mature,MIMAT0000452
hsa-mir-154	hg38:chr14:101059770-101059791:+	1	0.548352	N	mature,MIMAT0000452
hsa-mir-154	hg38:chr14:101059805-101059824:+	1	0.548352	N	mature,MIMAT0000453
hsa-mir-154	hg38:chr14:101059805-101059826:+	1	0.548352	N	mature,MIMAT0000453
hsa-mir-154	hg38:chr14:101059805-101059827:+	18	9.870337	N	mature,MIMAT0000453
hsa-mir-154	hg38:chr14:101059807-101059827:+	4	2.193408	N	mature,MIMAT0000453
hsa-mir-154	hg38:chr14:101059807-101059828:+	1	0.548352	N	mature,MIMAT0000453
hsa-mir-154	hg38:chr14:101059808-101059827:+	1	0.548352	N	mature,MIMAT0000453
hsa-mir-155	hg38:chr21:25573983-25573998:+	1	0.548352	N	mature,MIMAT0000646
hsa-mir-155	hg38:chr21:25573983-25574002:+	5	2.741760	N	mature,MIMAT0000646
hsa-mir-155	hg38:chr21:25573983-25574003:+	38	20.837377	N	mature,MIMAT0000646
hsa-mir-155	hg38:chr21:25573983-25574004:+	74	40.578051	N	mature,MIMAT0000646
hsa-mir-155	hg38:chr21:25573983-25574005:+	88	48.254979	N	mature,MIMAT0000646
hsa-mir-155	hg38:chr21:25573983-25574006:+	110	60.318724	N	mature,MIMAT0000646
hsa-mir-155	hg38:chr21:25573983-25574007:+	55	30.159362	N	mature,MIMAT0000646
hsa-mir-155	hg38:chr21:25573983-25574008:+	8	4.386816	N	mature,MIMAT0000646
hsa-mir-155	hg38:chr21:25573983-25574009:+	2	1.096704	N	mature,MIMAT0000646
hsa-mir-155	hg38:chr21:25573983-25574010:+	1	0.548352	N	mature,MIMAT0000646
hsa-mir-155	hg38:chr21:25573984-25574003:+	1	0.548352	N	mature,MIMAT0000646
hsa-mir-155	hg38:chr21:25573984-25574005:+	1	0.548352	N	mature,MIMAT0000646
hsa-mir-155	hg38:chr21:25573984-25574006:+	2	1.096704	N	mature,MIMAT0000646
hsa-mir-155	hg38:chr21:25573984-25574007:+	2	1.096704	N	mature,MIMAT0000646
hsa-mir-155	hg38:chr21:25574022-25574043:+	1	0.548352	N	mature,MIMAT0004658
hsa-mir-15a	hg38:chr13:50049129-50049152:-	2	1.096704	N	mature,MIMAT0004488
hsa-mir-15a	hg38:chr13:50049130-50049152:-	1	0.548352	N	mature,MIMAT0004488
hsa-mir-15a	hg38:chr13:50049165-50049189:-	57	31.256066	N	mature,MIMAT0000068
hsa-mir-15a	hg38:chr13:50049166-50049189:-	63	34.546178	N	mature,MIMAT0000068
hsa-mir-15a	hg38:chr13:50049167-50049189:-	37	20.289025	N	mature,MIMAT0000068
hsa-mir-15a	hg38:chr13:50049168-50049189:-	56	30.707714	N	mature,MIMAT0000068
hsa-mir-15a	hg38:chr13:50049169-50049189:-	8	4.386816	N	mature,MIMAT0000068
hsa-mir-15b	hg38:chr3:160404607-160404625:+	6	3.290112	N	mature,MIMAT0000417
hsa-mir-15b	hg38:chr3:160404607-160404626:+	11	6.031872	N	mature,MIMAT0000417
hsa-mir-15b	hg38:chr3:160404607-160404627:+	20	10.967041	N	mature,MIMAT0000417
hsa-mir-15b	hg38:chr3:160404607-160404628:+	92	50.448387	N	mature,MIMAT0000417
hsa-mir-15b	hg38:chr3:160404607-160404629:+	220	120.637448	N	mature,MIMAT0000417
hsa-mir-15b	hg38:chr3:160404607-160404630:+	1	0.548352	N	mature,MIMAT0000417
hsa-mir-15b	hg38:chr3:160404609-160404628:+	1	0.548352	N	mature,MIMAT0000417
hsa-mir-15b	hg38:chr3:160404609-160404629:+	1	0.548352	N	mature,MIMAT0000417
hsa-mir-15b	hg38:chr3:160404610-160404628:+	1	0.548352	N	mature,MIMAT0000417
hsa-mir-15b	hg38:chr3:160404610-160404629:+	1	0.548352	N	mature,MIMAT0000417
hsa-mir-15b	hg38:chr3:160404612-160404629:+	1	0.548352	N	mature,MIMAT0000417
hsa-mir-15b	hg38:chr3:160404645-160404664:+	6	3.290112	N	mature,MIMAT0004586
hsa-mir-15b	hg38:chr3:160404645-160404665:+	3	1.645056	N	mature,MIMAT0004586
hsa-mir-15b	hg38:chr3:160404645-160404666:+	42	23.030786	N	mature,MIMAT0004586
hsa-mir-15b	hg38:chr3:160404645-160404667:+	11	6.031872	N	mature,MIMAT0004586
hsa-mir-15b	hg38:chr3:160404645-160404668:+	1	0.548352	N	mature,MIMAT0004586
hsa-mir-16-1	hg38:chr13:50048985-50049007:-	8	4.386816	N	mature,MIMAT0004489
hsa-mir-16-1	hg38:chr13:50048986-50049007:-	2	1.096704	N	mature,MIMAT0004489
hsa-mir-16-1	hg38:chr13:50048987-50049009:-	1	0.548352	N	mature,MIMAT0004489
hsa-mir-16-1	hg38:chr13:50049003-50049026:-	1	0.548352	N	mature,MIMAT0004489
hsa-mir-16-1	hg38:chr13:50049025-50049049:-	3	1.645056	N	mature,MIMAT0000069
hsa-mir-16-1	hg38:chr13:50049026-50049044:-	6	3.290112	N	mature,MIMAT0000069
hsa-mir-16-1	hg38:chr13:50049026-50049049:-	11	6.031872	N	mature,MIMAT0000069
hsa-mir-16-1	hg38:chr13:50049026-50049050:-	1	0.548352	N	mature,MIMAT0000069
hsa-mir-16-1	hg38:chr13:50049027-50049044:-	12	6.580224	N	mature,MIMAT0000069
hsa-mir-16-1	hg38:chr13:50049027-50049045:-	1	0.548352	N	mature,MIMAT0000069
hsa-mir-16-1	hg38:chr13:50049027-50049046:-	1	0.548352	N	mature,MIMAT0000069
hsa-mir-16-1	hg38:chr13:50049027-50049047:-	1	0.548352	N	mature,MIMAT0000069
hsa-mir-16-1	hg38:chr13:50049027-50049048:-	1	0.548352	N	mature,MIMAT0000069
hsa-mir-16-1	hg38:chr13:50049027-50049049:-	692	379.459610	N	mature,MIMAT0000069
hsa-mir-16-1	hg38:chr13:50049028-50049044:-	2	1.096704	N	mature,MIMAT0000069
hsa-mir-16-1	hg38:chr13:50049028-50049046:-	1	0.548352	N	mature,MIMAT0000069
hsa-mir-16-1	hg38:chr13:50049028-50049049:-	11	6.031872	N	mature,MIMAT0000069
hsa-mir-16-1	hg38:chr13:50049029-50049049:-	34	18.643969	N	mature,MIMAT0000069
hsa-mir-16-1	hg38:chr13:50049030-50049049:-	7	3.838464	N	mature,MIMAT0000069
hsa-mir-16-2	hg38:chr3:160404754-160404769:+	1	0.548352	N	mature,MIMAT0000069
hsa-mir-16-2	hg38:chr3:160404754-160404770:+	1	0.548352	N	mature,MIMAT0000069
hsa-mir-16-2	hg38:chr3:160404754-160404773:+	8	4.386816	N	mature,MIMAT0000069
hsa-mir-16-2	hg38:chr3:160404754-160404774:+	24	13.160449	N	mature,MIMAT0000069
hsa-mir-16-2	hg38:chr3:160404754-160404775:+	12	6.580224	N	mature,MIMAT0000069
hsa-mir-16-2	hg38:chr3:160404754-160404776:+	656	359.718937	N	mature,MIMAT0000069
hsa-mir-16-2	hg38:chr3:160404754-160404777:+	10	5.483520	N	mature,MIMAT0000069
hsa-mir-16-2	hg38:chr3:160404754-160404779:+	2	1.096704	N	mature,MIMAT0000069
hsa-mir-16-2	hg38:chr3:160404755-160404776:+	1	0.548352	N	mature,MIMAT0000069
hsa-mir-16-2	hg38:chr3:160404756-160404777:+	1	0.548352	N	mature,MIMAT0000069
hsa-mir-16-2	hg38:chr3:160404757-160404775:+	2	1.096704	N	mature,MIMAT0000069
hsa-mir-16-2	hg38:chr3:160404757-160404776:+	2	1.096704	N	mature,MIMAT0000069
hsa-mir-16-2	hg38:chr3:160404757-160404777:+	2	1.096704	N	mature,MIMAT0000069
hsa-mir-16-2	hg38:chr3:160404758-160404776:+	2	1.096704	N	mature,MIMAT0000069
hsa-mir-16-2	hg38:chr3:160404758-160404777:+	1	0.548352	N	mature,MIMAT0000069
hsa-mir-16-2	hg38:chr3:160404759-160404774:+	1	0.548352	N	mature,MIMAT0000069
hsa-mir-16-2	hg38:chr3:160404759-160404776:+	6	3.290112	N	mature,MIMAT0000069
hsa-mir-16-2	hg38:chr3:160404759-160404777:+	4	2.193408	N	mature,MIMAT0000069
hsa-mir-16-2	hg38:chr3:160404760-160404776:+	2	1.096704	N	mature,MIMAT0000069
hsa-mir-16-2	hg38:chr3:160404796-160404816:+	5	2.741760	N	mature,MIMAT0004518
hsa-mir-16-2	hg38:chr3:160404796-160404817:+	3	1.645056	N	mature,MIMAT0004518
hsa-mir-16-2	hg38:chr3:160404796-160404818:+	8	4.386816	N	mature,MIMAT0004518
hsa-mir-16-2	hg38:chr3:160404797-160404816:+	1	0.548352	N	mature,MIMAT0004518
hsa-mir-17	hg38:chr13:91350617-91350637:+	1	0.548352	N	mature,MIMAT0000070
hsa-mir-17	hg38:chr13:91350617-91350638:+	6	3.290112	N	mature,MIMAT0000070
hsa-mir-17	hg38:chr13:91350617-91350639:+	17	9.321985	N	mature,MIMAT0000070
hsa-mir-17	hg38:chr13:91350617-91350640:+	3	1.645056	N	mature,MIMAT0000070
hsa-mir-17	hg38:chr13:91350617-91350641:+	3	1.645056	N	mature,MIMAT0000070
hsa-mir-17	hg38:chr13:91350618-91350635:+	1	0.548352	N	mature,MIMAT0000070
hsa-mir-17	hg38:chr13:91350618-91350637:+	4	2.193408	N	mature,MIMAT0000070
hsa-mir-17	hg38:chr13:91350618-91350638:+	7	3.838464	N	mature,MIMAT0000070
hsa-mir-17	hg38:chr13:91350618-91350639:+	58	31.804418	N	mature,MIMAT0000070
hsa-mir-17	hg38:chr13:91350618-91350640:+	36	19.740673	N	mature,MIMAT0000070
hsa-mir-17	hg38:chr13:91350618-91350641:+	1394	764.402740	N	mature,MIMAT0000070
hsa-mir-17	hg38:chr13:91350618-91350642:+	37	20.289025	N	mature,MIMAT0000070
hsa-mir-17	hg38:chr13:91350619-91350640:+	1	0.548352	Y	mature,MIMAT0000070
hsa-mir-17	hg38:chr13:91350619-91350641:+	5	2.741760	Y	mature,MIMAT0000070
hsa-mir-17	hg38:chr13:91350620-91350641:+	2	1.096704	Y	mature,MIMAT0000070
hsa-mir-17	hg38:chr13:91350621-91350639:+	4	2.193408	Y	mature,MIMAT0000070
hsa-mir-17	hg38:chr13:91350621-91350640:+	1	0.548352	Y	mature,MIMAT0000070
hsa-mir-17	hg38:chr13:91350621-91350641:+	32	17.547265	Y	mature,MIMAT0000070
hsa-mir-17	hg38:chr13:91350654-91350677:+	2	1.096704	N	mature,MIMAT0000071
hsa-mir-17	hg38:chr13:91350655-91350675:+	2	1.096704	N	mature,MIMAT0000071
hsa-mir-17	hg38:chr13:91350655-91350677:+	574	314.754070	N	mature,MIMAT0000071
hsa-mir-17	hg38:chr13:91350655-91350678:+	11	6.031872	N	mature,MIMAT0000071
hsa-mir-17	hg38:chr13:91350656-91350677:+	62	33.997826	N	mature,MIMAT0000071
hsa-mir-17	hg38:chr13:91350656-91350678:+	3	1.645056	N	mature,MIMAT0000071
hsa-mir-17	hg38:chr13:91350656-91350679:+	1	0.548352	N	mature,MIMAT0000071
hsa-mir-17	hg38:chr13:91350658-91350677:+	3	1.645056	N	mature,MIMAT0000071
hsa-mir-17	hg38:chr13:91350660-91350677:+	1	0.548352	N	mature,MIMAT0000071
hsa-mir-181a-1	hg38:chr1:198859069-198859088:-	1	0.548352	N	mature,MIMAT0000270
hsa-mir-181a-1	hg38:chr1:198859069-198859090:-	4	2.193408	N	mature,MIMAT0000270
hsa-mir-181a-1	hg38:chr1:198859069-198859091:-	249	136.539657	N	mature,MIMAT0000270
hsa-mir-181a-1	hg38:chr1:198859069-198859092:-	3	1.645056	N	mature,MIMAT0000270
hsa-mir-181a-1	hg38:chr1:198859070-198859091:-	52	28.514306	N	mature,MIMAT0000270
hsa-mir-181a-1	hg38:chr1:198859070-198859092:-	1	0.548352	N	mature,MIMAT0000270
hsa-mir-181a-1	hg38:chr1:198859071-198859091:-	7	3.838464	N	mature,MIMAT0000270
hsa-mir-181a-1	hg38:chr1:198859072-198859091:-	8	4.386816	N	mature,MIMAT0000270
hsa-mir-181a-1	hg38:chr1:198859074-198859091:-	1	0.548352	N	mature,MIMAT0000270
hsa-mir-181a-1	hg38:chr1:198859106-198859122:-	1	0.548352	N	mature,MIMAT0000256
hsa-mir-181a-1	hg38:chr1:198859106-198859131:-	7	3.838464	N	mature,MIMAT0000256
hsa-mir-181a-1	hg38:chr1:198859107-198859130:-	1	0.548352	N	mature,MIMAT0000256
hsa-mir-181a-1	hg38:chr1:198859107-198859131:-	4	2.193408	N	mature,MIMAT0000256
hsa-mir-181a-1	hg38:chr1:198859108-198859127:-	1	0.548352	N	mature,MIMAT0000256
hsa-mir-181a-1	hg38:chr1:198859108-198859129:-	1	0.548352	N	mature,MIMAT0000256
hsa-mir-181a-1	hg38:chr1:198859108-198859130:-	28	15.353857	N	mature,MIMAT0000256
hsa-mir-181a-1	hg38:chr1:198859108-198859131:-	305	167.247371	N	mature,MIMAT0000256
hsa-mir-181a-1	hg38:chr1:198859109-198859130:-	27	14.805505	N	mature,MIMAT0000256
hsa-mir-181a-1	hg38:chr1:198859109-198859131:-	428	234.694672	N	mature,MIMAT0000256
hsa-mir-181a-1	hg38:chr1:198859110-198859129:-	1	0.548352	N	mature,MIMAT0000256
hsa-mir-181a-1	hg38:chr1:198859110-198859131:-	26	14.257153	N	mature,MIMAT0000256
hsa-mir-181a-1	hg38:chr1:198859111-198859131:-	8	4.386816	N	mature,MIMAT0000256
hsa-mir-181a-1	hg38:chr1:198859112-198859131:-	1	0.548352	N	mature,MIMAT0000256
hsa-mir-181a-1	hg38:chr1:198859113-198859131:-	4	2.193408	N	mature,MIMAT0000256
hsa-mir-181a-2	hg38:chr9:124692460-124692480:+	1	0.548352	N	precursor
hsa-mir-181a-2	hg38:chr9:124692480-124692497:+	1	0.548352	N	mature,MIMAT0000256
hsa-mir-181a-2	hg38:chr9:124692480-124692498:+	3	1.645056	N	mature,MIMAT0000256
hsa-mir-181a-2	hg38:chr9:124692480-124692499:+	2	1.096704	N	mature,MIMAT0000256
hsa-mir-181a-2	hg38:chr9:124692480-124692500:+	6	3.290112	N	mature,MIMAT0000256
hsa-mir-181a-2	hg38:chr9:124692480-124692501:+	35	19.192321	N	mature,MIMAT0000256
hsa-mir-181a-2	hg38:chr9:124692480-124692502:+	412	225.921039	N	mature,MIMAT0000256
hsa-mir-181a-2	hg38:chr9:124692480-124692503:+	284	155.731979	N	mature,MIMAT0000256
hsa-mir-181a-2	hg38:chr9:124692480-124692504:+	14	7.676929	N	mature,MIMAT0000256
hsa-mir-181a-2	hg38:chr9:124692480-124692505:+	5	2.741760	N	mature,MIMAT0000256
hsa-mir-181a-2	hg38:chr9:124692481-124692500:+	1	0.548352	N	mature,MIMAT0000256
hsa-mir-181a-2	hg38:chr9:124692481-124692501:+	1	0.548352	N	mature,MIMAT0000256
hsa-mir-181a-2	hg38:chr9:124692481-124692502:+	31	16.998913	N	mature,MIMAT0000256
hsa-mir-181a-2	hg38:chr9:124692481-124692503:+	35	19.192321	N	mature,MIMAT0000256
hsa-mir-181a-2	hg38:chr9:124692481-124692505:+	1	0.548352	N	mature,MIMAT0000256
hsa-mir-181a-2	hg38:chr9:124692482-124692501:+	1	0.548352	N	mature,MIMAT0000256
hsa-mir-181a-2	hg38:chr9:124692483-124692503:+	1	0.548352	N	mature,MIMAT0000256
hsa-mir-181a-2	hg38:chr9:124692517-124692537:+	4	2.193408	N	mature,MIMAT0004558
hsa-mir-181a-2	hg38:chr9:124692517-124692538:+	14	7.676929	N	mature,MIMAT0004558
hsa-mir-181a-2	hg38:chr9:124692517-124692539:+	15	8.225281	N	mature,MIMAT0004558
hsa-mir-181a-2	hg38:chr9:124692517-124692540:+	3	1.645056	N	mature,MIMAT0004558
hsa-mir-181a-2	hg38:chr9:124692518-124692537:+	35	19.192321	N	mature,MIMAT0004558
hsa-mir-181a-2	hg38:chr9:124692518-124692538:+	104	57.028612	N	mature,MIMAT0004558
